toko,kategori,nama_produk,harga,harga_original,harga_member,diskon,rating,jumlah_review,jumlah_terjual,lokasi,brand,url_produk,url_gambar,tanggal_scraping,halaman
Watsons,Facial,BREYLEE Breylee Peach 30G,18330,39000.0,,,,0.0,,Indonesia,BREYLEE,https://www.watsons.co.id/id/breylee-breylee-peach-30g/p/BP_37354,,2026-05-07,40
Watsons,Facial,BREYLEE Breylee Lime 30G,18330,39000.0,,,5.0,1.0,,Indonesia,BREYLEE,https://www.watsons.co.id/id/breylee-breylee-lime-30g/p/BP_37356,,2026-05-07,40
Watsons,Facial,BREYLEE Breylee Green Tea 30G,18330,39000.0,,,5.0,1.0,,Indonesia,BREYLEE,https://www.watsons.co.id/id/breylee-breylee-green-tea-30g/p/BP_37357,,2026-05-07,40
Watsons,Facial,OMG Oh My Glow HydraPower Micellar Water with Niacinamide & Cica 300ml,56500,,,,,0.0,,Indonesia,OMG,https://www.watsons.co.id/id/omg-oh-my-glow-hydrapower-micellar-water-with-niacinamide-cica-300ml/p/BP_49801,,2026-05-07,40
Watsons,Facial,WARDAH Wardah Plump & Firm Gel Moisturizer 30g - Face Care,111500,139000.0,,15.0,5.0,10.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-wardah-plump-firm-gel-moisturizer-30g-face-care/p/BP_52237,,2026-05-07,40
Watsons,Facial,INEZ Skin Clarifying UV Moisturizer SPF 50 40g,62900,74000.0,,15.0,,0.0,,Indonesia,INEZ,https://www.watsons.co.id/id/inez-skin-clarifying-uv-moisturizer-spf-50-40g/p/BP_61300,,2026-05-07,40
Watsons,Facial,FACETOLOGY Triple Care Lip Protector Sunscreen Unflavor 5ml,69900,,,,5.0,4.0,,Indonesia,FACETOLOGY,https://www.watsons.co.id/id/facetology-triple-care-lip-protector-sunscreen-unflavor-5ml/p/BP_42513,,2026-05-07,40
Watsons,Facial,GLAD2GLOW Cherry Blossom Betaine Micellar Water 300ml,41600,49000.0,,15.0,5.0,96.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-cherry-blossom-betaine-micellar-water-300ml/p/BP_41466,,2026-05-07,40
Watsons,Facial,BREYLEE Breylee Freezing Mint 30G,18330,39000.0,,,5.0,1.0,,Indonesia,BREYLEE,https://www.watsons.co.id/id/breylee-breylee-freezing-mint-30g/p/BP_37355,,2026-05-07,40
Watsons,Facial,TAVI Urban Shield 3 in 1 Super Fine Mist 90 ml,89200,105000.0,84740.0,15.0,5.0,2.0,,Indonesia,TAVI,https://www.watsons.co.id/id/tavi-urban-shield-3-in-1-super-fine-mist-90-ml/p/BP_27646,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,40
Watsons,Facial,NATURE REPUBLIC Nature Republic Green Derma Tea Tree Cica Acne Foam Cleanser 150ml,127000,190000.0,,25.0,,0.0,,Indonesia,NATURE,https://www.watsons.co.id/id/nature-republic-nature-republic-green-derma-tea-tree-cica-acne-foam-cleanser-150ml/p/BP_41427,,2026-05-07,40
Watsons,Facial,TRUE TO SKIN True To Skin Sunfriends Mini 15Ml,53100,59000.0,,10.0,,0.0,,Indonesia,TRUE,https://www.watsons.co.id/id/true-to-skin-true-to-skin-sunfriends-mini-15ml/p/BP_35285,,2026-05-07,40
Watsons,Facial,HADA LABO Ultimate Moist Lotion 100ml,47600,56000.0,45220.0,15.0,5.0,52.0,,Indonesia,HADA,https://www.watsons.co.id/id/hada-labo-ultimate-moist-lotion-100ml/p/BP_51890,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,40
Watsons,Facial,HANASUI Hanasui Power Brightexpert Serum 20ml,39500,,,,5.0,33.0,,Indonesia,HANASUI,https://www.watsons.co.id/id/hanasui-hanasui-power-brightexpert-serum-20ml/p/BP_42614,,2026-05-07,40
Watsons,Facial,TRUE TO SKIN True to Skin - Sunfriends Sunscreen Gel SPF 50 PA++++ 30ml (Minions Special Edition),101200,135000.0,,20.0,,0.0,,Indonesia,TRUE,https://www.watsons.co.id/id/true-to-skin-true-to-skin-sunfriends-sunscreen-gel-spf-50-pa-30ml-minions-special-edition/p/BP_39621,,2026-05-07,40
Watsons,Facial,SOMETHINC PDRN + Exosome + Peptide Plumpy & Wrinkle Care Serum 20ml,153300,219000.0,145635.0,30.0,5.0,1.0,,Indonesia,SOMETHINC,https://www.watsons.co.id/id/somethinc-pdrn-exosome-peptide-plumpy-wrinkle-care-serum-20ml/p/BP_62099,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,40
Watsons,Facial,FOR SKIN'S SAKE For Skin’s Sake Rich Cream Moisturizer 2% Urea & Squalane 100ml,100000,200000.0,95000.0,35.0,5.0,3.0,,Indonesia,FOR,https://www.watsons.co.id/id/for-skin-s-sake-for-skin%E2%80%99s-sake-rich-cream-moisturizer-2-urea-squalane-100ml/p/BP_49426,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,40
Watsons,Facial,FOR SKIN'S SAKE For Skin’s Sake Liquid Cream Moisturizer with Zinc PCA 1% & Squalane 100ml,105000,210000.0,99750.0,30.0,5.0,8.0,,Indonesia,FOR,https://www.watsons.co.id/id/for-skin-s-sake-for-skin%E2%80%99s-sake-liquid-cream-moisturizer-with-zinc-pca-1-squalane-100ml/p/BP_49382,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,40
Watsons,Facial,CLINELLE Clinelle Soothing Skin Toner 150ml,144000,,,,5.0,2.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-soothing-skin-toner-150ml/p/BP_41562,,2026-05-07,40
Watsons,Facial,CLINELLE Clinelle Whitenup Brightening Night Cream 40ml,295000,,,,,0.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-whitenup-brightening-night-cream-40ml/p/BP_41545,,2026-05-07,40
Watsons,Facial,FROM THIS ISLAND Tropical Guava Barrier Moisture Gel 50ml,175200,219000.0,,15.0,5.0,1.0,,Indonesia,FROM,https://www.watsons.co.id/id/from-this-island-tropical-guava-barrier-moisture-gel-50ml/p/BP_44489,,2026-05-07,40
Watsons,Facial,FROM THIS ISLAND Papua Red Fruit Plumping Cream 15ml,103350,159000.0,103350.0,25.0,5.0,1.0,,Indonesia,FROM,https://www.watsons.co.id/id/from-this-island-papua-red-fruit-plumping-cream-15ml/p/BP_44487,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,40
Watsons,Facial,ULTIMA II Ultima II Hydra Botanic Hydrating Toning Lotion 100ml,395000,,,,,0.0,,Indonesia,ULTIMA,https://www.watsons.co.id/id/ultima-ii-ultima-ii-hydra-botanic-hydrating-toning-lotion-100ml/p/BP_43459,,2026-05-07,40
Watsons,Facial,GLAD2GLOW Glad2Glow Centella Acne Gel Cleanser 70ml,32300,39000.0,,,5.0,111.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-glad2glow-centella-acne-gel-cleanser-70ml/p/BP_42425,,2026-05-07,40
Watsons,Facial,BIODERMA Atoderm Gel Douche - Shower Gel 100ml,114200,126900.0,108490.0,10.0,5.0,14.0,,Indonesia,BIODERMA,https://www.watsons.co.id/id/bioderma-atoderm-gel-douche-shower-gel-100ml/p/BP_57209,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,40
Watsons,Facial,LIP ICE Sheer Color Strawberry,23800,34000.0,22610.0,30.0,5.0,2.0,,Indonesia,LIP,https://www.watsons.co.id/id/lip-ice-sheer-color-strawberry/p/BP_94010,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,40
Watsons,Facial,LIGHT+ Light+ by Wardah Hydrashot Intensive Moisturizer 30g - Lightening,57000,,,,5.0,32.0,,Indonesia,LIGHT+,https://www.watsons.co.id/id/light-light-by-wardah-hydrashot-intensive-moisturizer-30g-lightening/p/BP_47730,,2026-05-07,40
Watsons,Facial,LIGHT+ Light+ by Wardah Glowshot Day Moisturizer 30g - Lightening,55500,,,,5.0,22.0,,Indonesia,LIGHT+,https://www.watsons.co.id/id/light-light-by-wardah-glowshot-day-moisturizer-30g-lightening/p/BP_47723,,2026-05-07,40
Watsons,Facial,GLAD2GLOW Glad2Glow AHA BHA PHA Intensive Peeling Solution 15ml,41600,49000.0,,15.0,5.0,31.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-glad2glow-aha-bha-pha-intensive-peeling-solution-15ml/p/BP_43141,,2026-05-07,40
Watsons,Facial,AVOSKIN Avoskin Your Skin Bae Hyacross Serum 30ml,131200,164000.0,,10.0,,0.0,,Indonesia,AVOSKIN,https://www.watsons.co.id/id/avoskin-avoskin-your-skin-bae-hyacross-serum-30ml/p/BP_43885,,2026-05-07,40
Watsons,Facial,BIODERMA Atoderm Huile De Douche - Shower Oil 200ml,232800,273900.0,221160.0,15.0,5.0,6.0,,Indonesia,BIODERMA,https://www.watsons.co.id/id/bioderma-atoderm-huile-de-douche-shower-oil-200ml/p/BP_50496,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,41
Watsons,Facial,SKINTIFIC Skintific 3X Acids Acne-Care Gel Moisturizer 30g,99400,198800.0,,30.0,5.0,6.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-skintific-3x-acids-acne-care-gel-moisturizer-30g/p/BP_41237,,2026-05-07,41
Watsons,Facial,"CRYSTALLURE Supreme Revitalizing Rich Cream 50g - Moisturizer, Krim Siang mengandung Peptide Crystals dan SPF 35 PA+++ - Menyamarkan Dark Spot, Anti-Aging - Brightening",247000,,,,5.0,3.0,,Indonesia,CRYSTALLURE,https://www.watsons.co.id/id/crystallure-supreme-revitalizing-rich-cream-50g-moisturizer-krim-siang-mengandung-peptide-crystals-dan-spf-35-pa-menyamarkan-dark-spot-anti-aging-brightening/p/BP_45573,,2026-05-07,41
Watsons,Facial,NATURE REPUBLIC Cooling Protection Bundle,226500,339000.0,,25.0,,0.0,,Indonesia,NATURE,https://www.watsons.co.id/id/nature-republic-cooling-protection-bundle/p/BP_74151,,2026-05-07,41
Watsons,Facial,CLINELLE Clinelle Purifying Gel Moisturizer 30ml,116250,155000.0,,5.0,,0.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-purifying-gel-moisturizer-30ml/p/BP_41550,,2026-05-07,41
Watsons,Facial,ACNES Foaming Wash 100ml,49000,,,,5.0,6.0,,Indonesia,ACNES,https://www.watsons.co.id/id/acnes-foaming-wash-100ml/p/BP_95767,,2026-05-07,41
Watsons,Facial,SKIN AQUA Skin Aqua Uv Mist Light & Moisture Spf 50+ Pa+++,59900,92300.0,56905.0,35.0,5.0,7.0,,Indonesia,SKIN,https://www.watsons.co.id/id/skin-aqua-skin-aqua-uv-mist-light-moisture-spf-50-pa/p/BP_31971,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,41
Watsons,Facial,BANANA BOAT Banana Boat Gift Set Simply Protect Aqua Daily Moisture UV Sunscreen Lotion SPF 50+ PA++++ 50ml,195900,,,,5.0,1.0,,Indonesia,BANANA,https://www.watsons.co.id/id/banana-boat-banana-boat-gift-set-simply-protect-aqua-daily-moisture-uv-sunscreen-lotion-spf-50-pa-50ml/p/BP_44474,,2026-05-07,41
Watsons,Facial,SOMETHINC Somethinc Omega Butter Deep Cleansing Balm 80g,172500,230000.0,,25.0,5.0,2.0,,Indonesia,SOMETHINC,https://www.watsons.co.id/id/somethinc-somethinc-omega-butter-deep-cleansing-balm-80g/p/BP_45032,,2026-05-07,41
Watsons,Facial,BREYLEE Breylee Orange Blossom 40Ml,32450,59000.0,,40.0,5.0,1.0,,Indonesia,BREYLEE,https://www.watsons.co.id/id/breylee-breylee-orange-blossom-40ml/p/BP_37347,,2026-05-07,41
Watsons,Facial,THE ORIGINOTE Brightening Moisturizer 50ml,60000,,,,5.0,11.0,,Indonesia,THE,https://www.watsons.co.id/id/the-originote-brightening-moisturizer-50ml/p/BP_39653,,2026-05-07,41
Watsons,Facial,CLINELLE Clinelle Blemish Gel 15ml,49000,140000.0,,45.0,5.0,1.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-blemish-gel-15ml/p/BP_41535,,2026-05-07,41
Watsons,Facial,AVOSKIN Avoskin Your Skin Bae Mandelic Acid Serum 30ml,131200,164000.0,,20.0,,0.0,,Indonesia,AVOSKIN,https://www.watsons.co.id/id/avoskin-avoskin-your-skin-bae-mandelic-acid-serum-30ml/p/BP_43889,,2026-05-07,41
Watsons,Facial,BIORE Biore UV Aqua Rich Aqua Protect Lotion SPF50+ PA++++ 70ml,107500,173000.0,,25.0,5.0,4.0,,Indonesia,BIORE,https://www.watsons.co.id/id/biore-biore-uv-aqua-rich-aqua-protect-lotion-spf50-pa-70ml/p/BP_43484,,2026-05-07,41
Watsons,Facial,WARDAH Wardah Perfect Bright Bright + Tone Up Micellar Water 240ml,65000,,,,5.0,2.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-wardah-perfect-bright-bright-tone-up-micellar-water-240ml/p/BP_43703,,2026-05-07,41
Watsons,Facial,THE ORIGINOTE Cica-B5 Soothing Moisturizer 50ml,60000,,,,5.0,16.0,,Indonesia,THE,https://www.watsons.co.id/id/the-originote-cica-b5-soothing-moisturizer-50ml/p/BP_39654,,2026-05-07,41
Watsons,Facial,BIORE Biore UV Athlizm Skin Protection Essence Sport Sunscreen SPF 50 PA++++ 70g,168500,253800.0,,30.0,5.0,8.0,,Indonesia,BIORE,https://www.watsons.co.id/id/biore-biore-uv-athlizm-skin-protection-essence-sport-sunscreen-spf-50-pa-70g/p/BP_16427,,2026-05-07,41
Watsons,Facial,GLAD2GLOW Milk Amino Acid Gentle Cleanser 80g,34800,42000.0,,,5.0,84.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-milk-amino-acid-gentle-cleanser-80g/p/BP_37860,,2026-05-07,41
Watsons,Facial,LIP ICE Matte Color Sweet Pink,35700,51000.0,33915.0,30.0,5.0,2.0,,Indonesia,LIP,https://www.watsons.co.id/id/lip-ice-matte-color-sweet-pink/p/BP_57557,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,41
Watsons,Facial,LIP ICE Lip Ice Sheer Color Beeswax Natural 2g,26600,38000.0,25270.0,30.0,5.0,1.0,,Indonesia,LIP,https://www.watsons.co.id/id/lip-ice-lip-ice-sheer-color-beeswax-natural-2g/p/BP_48831,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,41
Watsons,Facial,GLAD2GLOW Glad2Glow Centella Allantoin Soothing Gel Moisturizer 55g,41600,49000.0,,15.0,5.0,82.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-glad2glow-centella-allantoin-soothing-gel-moisturizer-55g/p/BP_37299,,2026-05-07,41
Watsons,Facial,BARENBLISS Barenbliss Ceramoist Glow Lip Serum 3.5g,59400,69900.0,,15.0,5.0,7.0,,Indonesia,BARENBLISS,https://www.watsons.co.id/id/barenbliss-barenbliss-ceramoist-glow-lip-serum-3.5g/p/BP_31472,,2026-05-07,41
Watsons,Facial,CLINELLE Clinelle Calm + Care Treatment Serum 20ml,59800,299000.0,,50.0,5.0,3.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-calm-care-treatment-serum-20ml/p/BP_41541,,2026-05-07,41
Watsons,Facial,FROM THIS ISLAND Blue Pea Purifying Micellar Water 265ml,127200,159000.0,,15.0,,0.0,,Indonesia,FROM,https://www.watsons.co.id/id/from-this-island-blue-pea-purifying-micellar-water-265ml/p/BP_59953,,2026-05-07,41
Watsons,Facial,WARDAH Wardah Lightening Oil-Infused Micellar Water 240ml,85000,,,,5.0,2.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-wardah-lightening-oil-infused-micellar-water-240ml/p/BP_43702,,2026-05-07,41
Watsons,Facial,WARDAH Wardah Nature Daily Calm & Soothe Micellar Water 400ml,116000,,,,5.0,7.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-wardah-nature-daily-calm-soothe-micellar-water-400ml/p/BP_43706,,2026-05-07,41
Watsons,Facial,SKINTIFIC Niacinamide Brightening Daily Mask,106500,213100.0,,35.0,5.0,8.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-niacinamide-brightening-daily-mask/p/BP_70949,,2026-05-07,41
Watsons,Facial,GLAD2GLOW Glad2Glow Yuja Symwhite 377 Dark Spot Moisturizer 30g,41600,49000.0,,15.0,5.0,20.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-glad2glow-yuja-symwhite-377-dark-spot-moisturizer-30g/p/BP_37865,,2026-05-07,41
Watsons,Facial,SKINTIFIC Skintific Sensitive Soothe Moisturizer Gel 40g,138500,213100.0,,25.0,5.0,3.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-skintific-sensitive-soothe-moisturizer-gel-40g/p/BP_44810,,2026-05-07,41
Watsons,Facial,EMINA Bright Stuff Face Toner,31500,,,,5.0,23.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-bright-stuff-face-toner/p/BP_19234,,2026-05-07,41
Watsons,Facial,MEDIHEAL Mediheal Labocare Pantenolips Healssence Coral 10ml,35900,59900.0,,40.0,5.0,9.0,,Indonesia,MEDIHEAL,https://www.watsons.co.id/id/mediheal-mediheal-labocare-pantenolips-healssence-coral-10ml/p/BP_39280,,2026-05-07,41
Watsons,Facial,FROM THIS ISLAND Papua Red Fruit Plumping Cream 30ml,181300,259000.0,172235.0,30.0,5.0,2.0,,Indonesia,FROM,https://www.watsons.co.id/id/from-this-island-papua-red-fruit-plumping-cream-30ml/p/BP_44726,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,41
Watsons,Facial,ESQA Esqa Supreme Hybrid Sun Stick SPF50+Pa++ 17g,139000,,,,5.0,1.0,,Indonesia,ESQA,https://www.watsons.co.id/id/esqa-esqa-supreme-hybrid-sun-stick-spf50-pa-17g/p/BP_35305,,2026-05-07,42
Watsons,Facial,YOU YOU Sunbrella Airy Outdoor Sunscreen Spray,77000,,,,5.0,1.0,,Indonesia,YOU,https://www.watsons.co.id/id/you-you-sunbrella-airy-outdoor-sunscreen-spray/p/BP_37145,,2026-05-07,42
Watsons,Facial,YOU YOU Sunbrella Tone Up UV Elixir Sunscreen 40ml,69900,,,,5.0,1.0,,Indonesia,YOU,https://www.watsons.co.id/id/you-you-sunbrella-tone-up-uv-elixir-sunscreen-40ml/p/BP_38254,,2026-05-07,42
Watsons,Facial,NATURE REPUBLIC Nature Republic Good Skin Niacinamide Ampoule 30ml,99000,148000.0,,25.0,5.0,3.0,,Indonesia,NATURE,https://www.watsons.co.id/id/nature-republic-nature-republic-good-skin-niacinamide-ampoule-30ml/p/BP_41425,,2026-05-07,42
Watsons,Facial,AVOSKIN Avoskin Your Skin Bae Marine Collagen 30ml,131200,164000.0,,20.0,,0.0,,Indonesia,AVOSKIN,https://www.watsons.co.id/id/avoskin-avoskin-your-skin-bae-marine-collagen-30ml/p/BP_45265,,2026-05-07,42
Watsons,Facial,NEUTROGENA Neutrogena Visible Repair Regenerating Cream 50g,237300,339000.0,,30.0,5.0,15.0,,Indonesia,NEUTROGENA,https://www.watsons.co.id/id/neutrogena-neutrogena-visible-repair-regenerating-cream-50g/p/BP_42713,,2026-05-07,42
Watsons,Facial,SOMETHINC Somethinc Calm Down Gentle Micellar Water 100ml,44000,,,,5.0,2.0,,Indonesia,SOMETHINC,https://www.watsons.co.id/id/somethinc-somethinc-calm-down-gentle-micellar-water-100ml/p/BP_44123,,2026-05-07,42
Watsons,Facial,CLINELLE Clinelle Caviar Gold Firming Lotion 150ml,80500,230000.0,,45.0,5.0,1.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-caviar-gold-firming-lotion-150ml/p/BP_41529,,2026-05-07,42
Watsons,Facial,SKINTIFIC Skintific Purifying Barrier Ice Cream Cleansing Balm 40g,92000,141600.0,,30.0,5.0,20.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-skintific-purifying-barrier-ice-cream-cleansing-balm-40g/p/BP_28557,,2026-05-07,42
Watsons,Facial,SOMETHINC Somethinc Supple Power Hyaluronic9 + Onsen Essence Toner 40ml,71400,102000.0,,30.0,5.0,4.0,,Indonesia,SOMETHINC,https://www.watsons.co.id/id/somethinc-somethinc-supple-power-hyaluronic9-onsen-essence-toner-40ml/p/BP_19739,,2026-05-07,42
Watsons,Facial,HADA LABO Hada Labo Shirojyun Ultimate Whitening Face Wash 100g,53000,,,,5.0,90.0,,Indonesia,HADA,https://www.watsons.co.id/id/hada-labo-hada-labo-shirojyun-ultimate-whitening-face-wash-100g/p/BP_51892,,2026-05-07,42
Watsons,Facial,HADA LABO Hada Labo Shirojyun Ultimate Whitening Lotion 100ml,68000,,,,5.0,32.0,,Indonesia,HADA,https://www.watsons.co.id/id/hada-labo-hada-labo-shirojyun-ultimate-whitening-lotion-100ml/p/BP_51894,,2026-05-07,42
Watsons,Facial,MEGRHYTHM Megrhythm Steam Eye Mask Chamomile 5'S,53500,87500.0,,35.0,5.0,7.0,,Indonesia,MEGRHYTHM,https://www.watsons.co.id/id/megrhythm-megrhythm-steam-eye-mask-chamomile-5-s/p/BP_25573,,2026-05-07,42
Watsons,Facial,MEGRHYTHM Megrhythm Steam Eye Mask Lavender 5'S,53500,87500.0,,35.0,5.0,5.0,,Indonesia,MEGRHYTHM,https://www.watsons.co.id/id/megrhythm-megrhythm-steam-eye-mask-lavender-5-s/p/BP_25572,,2026-05-07,42
Watsons,Facial,SKINTIFIC 5X Ceramide Serum Sunscreen 5ml,62000,,,,5.0,1.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-5x-ceramide-serum-sunscreen-5ml/p/BP_36245,,2026-05-07,42
Watsons,Facial,CLINELLE Clinelle Caviar Gold Firming Cream 40ml,128100,366000.0,,45.0,5.0,1.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-caviar-gold-firming-cream-40ml/p/BP_41543,,2026-05-07,42
Watsons,Facial,WARDAH Wardah C-defense Vitamin C + Panthenol Anti-Pollution Radiant Creamy Wash 100ml,39500,,,,5.0,27.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-wardah-c-defense-vitamin-c-panthenol-anti-pollution-radiant-creamy-wash-100ml/p/BP_57062,,2026-05-07,42
Watsons,Facial,BIORE UV Aqua Rich Aqua Protect Mist Skin Care SPF 50 PA++++ 60ml,119500,175000.0,,25.0,5.0,2.0,,Indonesia,BIORE,https://www.watsons.co.id/id/biore-uv-aqua-rich-aqua-protect-mist-skin-care-spf-50-pa-60ml/p/BP_49571,,2026-05-07,42
Watsons,Facial,CLINELLE Clinelle AHA Toning Lotion 120ml,31800,159000.0,,50.0,,0.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-aha-toning-lotion-120ml/p/BP_42901,,2026-05-07,42
Watsons,Facial,CLINELLE Clinelle Pureswiss Hydracalm Cream 40ml,85750,245000.0,,45.0,4.0,2.0,,Indonesia,CLINELLE,https://www.watsons.co.id/id/clinelle-clinelle-pureswiss-hydracalm-cream-40ml/p/BP_41544,,2026-05-07,42
Watsons,Facial,ULTIMA II Ultima II CHR Gentle Moisturizer 50ml,380000,,,,5.0,1.0,,Indonesia,ULTIMA,https://www.watsons.co.id/id/ultima-ii-ultima-ii-chr-gentle-moisturizer-50ml/p/BP_39046,,2026-05-07,42
Watsons,Facial,BIODERMA Bioderma Hydrabio Essence Lotion 200M,237900,339900.0,,30.0,5.0,1.0,,Indonesia,BIODERMA,https://www.watsons.co.id/id/bioderma-bioderma-hydrabio-essence-lotion-200m/p/BP_57207,,2026-05-07,42
Watsons,Facial,SOMETHINC Somethinc Acne Treatment 2% Salicylic Acid Serum 20ml,107100,153000.0,,30.0,5.0,3.0,,Indonesia,SOMETHINC,https://www.watsons.co.id/id/somethinc-somethinc-acne-treatment-2-salicylic-acid-serum-20ml/p/BP_49362,,2026-05-07,42
Watsons,Facial,COSRX COSRX Ultra-Light Invisible Sunscreen SPF50 PA ++++ 50ml,159900,267000.0,151905.0,40.0,5.0,2.0,,Indonesia,COSRX,https://www.watsons.co.id/id/cosrx-cosrx-ultra-light-invisible-sunscreen-spf50-pa-50ml/p/BP_44780,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,42
Watsons,Facial,L'OREAL Glycolic Bright Exfoliant Peel Serum 25ml,124500,207000.0,124500.0,,5.0,2.0,,Indonesia,L'OREAL,https://www.watsons.co.id/id/l-oreal-glycolic-bright-exfoliant-peel-serum-25ml/p/BP_46974,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,42
Watsons,Facial,EMINA Emina Water Bright Glow Gel 30g,35700,42000.0,33915.0,15.0,5.0,129.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-emina-water-bright-glow-gel-30g/p/BP_44231,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,42
Watsons,Facial,MEDIHEAL Labocare Pantenolips Healbalm 10ml,35400,59000.0,,40.0,5.0,5.0,,Indonesia,MEDIHEAL,https://www.watsons.co.id/id/mediheal-labocare-pantenolips-healbalm-10ml/p/BP_60167,,2026-05-07,42
Watsons,Facial,MEDIHEAL Labocare Pantenolips Healssence 10ml,35400,59000.0,,40.0,5.0,7.0,,Indonesia,MEDIHEAL,https://www.watsons.co.id/id/mediheal-labocare-pantenolips-healssence-10ml/p/BP_60168,,2026-05-07,42
Watsons,Facial,INNISFREE Innisfree Pomegranate Energy Mask 22ml,16000,27000.0,,40.0,5.0,9.0,,Indonesia,INNISFREE,https://www.watsons.co.id/id/innisfree-innisfree-pomegranate-energy-mask-22ml/p/BP_44580,,2026-05-07,42
